,Num_Cashiers,Num_Servers,Num_Ushers,Average_Wait_Minutes,Average_Wait_Seconds,Total_Wait_Time_Minutes
2167,13,13,8,3,31,3.5166666666666666
2168,13,13,9,3,26,3.4333333333333336
2169,13,14,1,3,36,3.6
2170,13,14,2,3,29,3.4833333333333334
2171,13,14,3,3,32,3.533333333333333
2172,13,14,4,3,14,3.2333333333333334
2173,13,14,5,3,30,3.5
2174,13,14,6,3,29,3.4833333333333334
2175,13,14,7,3,38,3.6333333333333333
2176,13,14,8,3,19,3.3166666666666664
2177,13,14,9,3,30,3.5
2178,13,15,1,3,26,3.4333333333333336
2179,13,15,2,3,33,3.55
2180,13,15,3,3,30,3.5
2181,13,15,4,3,31,3.5166666666666666
2182,13,15,5,3,33,3.55
2183,13,15,6,3,26,3.4333333333333336
2184,13,15,7,3,30,3.5
2185,13,15,8,3,37,3.6166666666666667
2186,13,15,9,3,29,3.4833333333333334
2187,13,16,1,3,45,3.75
2188,13,16,2,3,39,3.65
2189,13,16,3,3,28,3.466666666666667
2190,13,16,4,3,31,3.5166666666666666
2191,13,16,5,3,34,3.5666666666666664
2192,13,16,6,3,31,3.5166666666666666
2193,13,16,7,3,35,3.5833333333333335
2194,13,16,8,3,27,3.45
2195,13,16,9,3,32,3.533333333333333
2196,13,17,1,3,41,3.6833333333333336
2197,13,17,2,3,30,3.5
2198,13,17,3,3,28,3.466666666666667
2199,13,17,4,3,36,3.6
2200,13,17,5,3,32,3.533333333333333
2201,13,17,6,3,31,3.5166666666666666
2202,13,17,7,3,27,3.45
2203,13,17,8,3,28,3.466666666666667
2204,13,17,9,3,40,3.6666666666666665
2205,13,18,1,3,36,3.6
2206,13,18,2,3,23,3.3833333333333333
2207,13,18,3,3,35,3.5833333333333335
2208,13,18,4,3,32,3.533333333333333
2209,13,18,5,3,30,3.5
2210,13,18,6,3,22,3.3666666666666667
2211,13,18,7,3,17,3.283333333333333
2212,13,18,8,3,37,3.6166666666666667
2213,13,18,9,3,27,3.45
2214,13,19,1,3,32,3.533333333333333
2215,13,19,2,3,40,3.6666666666666665
2216,13,19,3,3,26,3.4333333333333336
2217,13,19,4,3,33,3.55
2218,13,19,5,3,37,3.6166666666666667
2219,13,19,6,3,33,3.55
2220,13,19,7,3,37,3.6166666666666667
2221,13,19,8,3,24,3.4
2222,13,19,9,3,24,3.4
2223,14,1,1,6,30,6.5
2224,14,1,2,8,46,8.766666666666667
2225,14,1,3,7,7,7.116666666666666
2226,14,1,4,7,24,7.4
2227,14,1,5,6,18,6.3
2228,14,1,6,5,40,5.666666666666667
2229,14,1,7,6,7,6.116666666666666
2230,14,1,8,6,30,6.5
2231,14,1,9,6,38,6.633333333333333
2232,14,2,1,7,59,7.983333333333333
2233,14,2,2,8,29,8.483333333333333
2234,14,2,3,7,42,7.7
2235,14,2,4,8,2,8.033333333333333
2236,14,2,5,9,25,9.416666666666666
2237,14,2,6,8,35,8.583333333333334
2238,14,2,7,8,45,8.75
2239,14,2,8,8,38,8.633333333333333
2240,14,2,9,8,53,8.883333333333333
2241,14,3,1,10,7,10.116666666666667
2242,14,3,2,10,27,10.45
2243,14,3,3,9,36,9.6
2244,14,3,4,8,23,8.383333333333333
2245,14,3,5,10,17,10.283333333333333
2246,14,3,6,10,47,10.783333333333333
2247,14,3,7,9,55,9.916666666666666
2248,14,3,8,10,24,10.4
2249,14,3,9,9,1,9.016666666666667
2250,14,4,1,9,8,9.133333333333333
2251,14,4,2,8,41,8.683333333333334
2252,14,4,3,8,43,8.716666666666667
2253,14,4,4,8,43,8.716666666666667
2254,14,4,5,9,40,9.666666666666666
2255,14,4,6,10,6,10.1
2256,14,4,7,10,15,10.25
2257,14,4,8,10,41,10.683333333333334
2258,14,4,9,7,18,7.3
2259,14,5,1,9,48,9.8
2260,14,5,2,8,38,8.633333333333333
2261,14,5,3,9,28,9.466666666666667
2262,14,5,4,8,41,8.683333333333334
2263,14,5,5,10,4,10.066666666666666
2264,14,5,6,8,52,8.866666666666667
2265,14,5,7,8,38,8.633333333333333
2266,14,5,8,7,45,7.75
2267,14,5,9,8,56,8.933333333333334
2268,14,6,1,7,58,7.966666666666667
2269,14,6,2,6,25,6.416666666666667
2270,14,6,3,6,33,6.55
2271,14,6,4,7,44,7.733333333333333
2272,14,6,5,6,48,6.8
2273,14,6,6,8,5,8.083333333333334
2274,14,6,7,6,49,6.816666666666666
2275,14,6,8,7,30,7.5
2276,14,6,9,5,28,5.466666666666667
2277,14,7,1,3,57,3.95
2278,14,7,2,5,2,5.033333333333333
2279,14,7,3,5,26,5.433333333333334
2280,14,7,4,4,17,4.283333333333333
2281,14,7,5,3,50,3.8333333333333335
2282,14,7,6,5,40,5.666666666666667
2283,14,7,7,4,13,4.216666666666667
2284,14,7,8,4,18,4.3
2285,14,7,9,5,28,5.466666666666667
2286,14,8,1,4,3,4.05
2287,14,8,2,3,34,3.5666666666666664
2288,14,8,3,4,37,4.616666666666667
2289,14,8,4,3,42,3.7
2290,14,8,5,3,32,3.533333333333333
2291,14,8,6,5,13,5.216666666666667
2292,14,8,7,3,49,3.8166666666666664
2293,14,8,8,3,36,3.6
2294,14,8,9,3,46,3.7666666666666666
2295,14,9,1,3,47,3.783333333333333
2296,14,9,2,3,41,3.6833333333333336
2297,14,9,3,3,33,3.55
2298,14,9,4,3,48,3.8
2299,14,9,5,3,49,3.8166666666666664
2300,14,9,6,3,42,3.7
2301,14,9,7,3,39,3.65
2302,14,9,8,3,38,3.6333333333333333
2303,14,9,9,3,29,3.4833333333333334
2304,14,10,1,3,47,3.783333333333333
2305,14,10,2,3,36,3.6
2306,14,10,3,3,29,3.4833333333333334
2307,14,10,4,3,27,3.45
2308,14,10,5,3,35,3.5833333333333335
2309,14,10,6,3,27,3.45
2310,14,10,7,3,42,3.7
2311,14,10,8,3,30,3.5
2312,14,10,9,3,31,3.5166666666666666
2313,14,11,1,3,29,3.4833333333333334
2314,14,11,2,3,29,3.4833333333333334
2315,14,11,3,3,29,3.4833333333333334
2316,14,11,4,3,32,3.533333333333333
2317,14,11,5,3,22,3.3666666666666667
2318,14,11,6,3,23,3.3833333333333333
2319,14,11,7,3,28,3.466666666666667
2320,14,11,8,3,36,3.6
2321,14,11,9,3,33,3.55
2322,14,12,1,3,33,3.55
2323,14,12,2,3,40,3.6666666666666665
2324,14,12,3,3,32,3.533333333333333
2325,14,12,4,3,39,3.65
2326,14,12,5,3,31,3.5166666666666666
2327,14,12,6,3,27,3.45
2328,14,12,7,3,33,3.55
2329,14,12,8,3,19,3.3166666666666664
2330,14,12,9,3,37,3.6166666666666667
2331,14,13,1,3,34,3.5666666666666664
2332,14,13,2,3,23,3.3833333333333333
2333,14,13,3,3,37,3.6166666666666667
2334,14,13,4,3,27,3.45
2335,14,13,5,3,32,3.533333333333333
2336,14,13,6,3,28,3.466666666666667
2337,14,13,7,3,28,3.466666666666667
2338,14,13,8,3,32,3.533333333333333
2339,14,13,9,3,27,3.45
2340,14,14,1,3,27,3.45
2341,14,14,2,3,36,3.6
2342,14,14,3,3,33,3.55
2343,14,14,4,3,33,3.55
2344,14,14,5,3,29,3.4833333333333334
2345,14,14,6,3,35,3.5833333333333335
2346,14,14,7,3,20,3.3333333333333335
2347,14,14,8,3,20,3.3333333333333335
2348,14,14,9,3,27,3.45
2349,14,15,1,3,28,3.466666666666667
2350,14,15,2,3,29,3.4833333333333334
2351,14,15,3,3,31,3.5166666666666666
2352,14,15,4,3,27,3.45
2353,14,15,5,3,27,3.45
2354,14,15,6,3,26,3.4333333333333336
2355,14,15,7,3,29,3.4833333333333334
2356,14,15,8,3,37,3.6166666666666667
2357,14,15,9,3,32,3.533333333333333
2358,14,16,1,3,31,3.5166666666666666
2359,14,16,2,3,25,3.4166666666666665
2360,14,16,3,3,32,3.533333333333333
2361,14,16,4,3,30,3.5
2362,14,16,5,3,29,3.4833333333333334
2363,14,16,6,3,27,3.45
2364,14,16,7,3,32,3.533333333333333
2365,14,16,8,3,28,3.466666666666667
2366,14,16,9,3,29,3.4833333333333334
2367,14,17,1,3,33,3.55
2368,14,17,2,3,33,3.55
2369,14,17,3,3,25,3.4166666666666665
2370,14,17,4,3,33,3.55
2371,14,17,5,3,33,3.55
2372,14,17,6,3,33,3.55
2373,14,17,7,3,35,3.5833333333333335
2374,14,17,8,3,30,3.5
2375,14,17,9,3,29,3.4833333333333334
2376,14,18,1,3,38,3.6333333333333333
2377,14,18,2,3,39,3.65
2378,14,18,3,3,28,3.466666666666667
2379,14,18,4,3,16,3.2666666666666666
2380,14,18,5,3,33,3.55
2381,14,18,6,3,21,3.35
2382,14,18,7,3,30,3.5
2383,14,18,8,3,31,3.5166666666666666
2384,14,18,9,3,26,3.4333333333333336
2385,14,19,1,3,32,3.533333333333333
2386,14,19,2,3,36,3.6
2387,14,19,3,3,27,3.45
2388,14,19,4,3,29,3.4833333333333334
2389,14,19,5,3,33,3.55
2390,14,19,6,3,31,3.5166666666666666
2391,14,19,7,3,36,3.6
2392,14,19,8,3,27,3.45
2393,14,19,9,3,39,3.65
2394,15,1,1,6,18,6.3
2395,15,1,2,5,53,5.883333333333333
2396,15,1,3,6,2,6.033333333333333
2397,15,1,4,5,56,5.933333333333334
2398,15,1,5,6,28,6.466666666666667
2399,15,1,6,6,34,6.566666666666666
2400,15,1,7,6,18,6.3
2401,15,1,8,6,48,6.8
2402,15,1,9,6,9,6.15
2403,15,2,1,8,52,8.866666666666667
2404,15,2,2,8,24,8.4
2405,15,2,3,9,1,9.016666666666667
2406,15,2,4,8,42,8.7
2407,15,2,5,9,37,9.616666666666667
2408,15,2,6,8,26,8.433333333333334
2409,15,2,7,9,15,9.25
2410,15,2,8,9,36,9.6
2411,15,2,9,9,2,9.033333333333333
2412,15,3,1,10,25,10.416666666666666
2413,15,3,2,10,20,10.333333333333334
2414,15,3,3,9,53,9.883333333333333
2415,15,3,4,10,50,10.833333333333334
2416,15,3,5,10,53,10.883333333333333
2417,15,3,6,8,53,8.883333333333333
2418,15,3,7,9,36,9.6
2419,15,3,8,9,59,9.983333333333333
2420,15,3,9,10,25,10.416666666666666
2421,15,4,1,9,7,9.116666666666667
2422,15,4,2,9,52,9.866666666666667
2423,15,4,3,9,56,9.933333333333334
2424,15,4,4,10,36,10.6
2425,15,4,5,10,8,10.133333333333333
2426,15,4,6,10,43,10.716666666666667
2427,15,4,7,11,51,11.85
2428,15,4,8,10,26,10.433333333333334
2429,15,4,9,10,45,10.75
2430,15,5,1,8,15,8.25
2431,15,5,2,8,42,8.7
2432,15,5,3,8,59,8.983333333333333
2433,15,5,4,8,32,8.533333333333333
2434,15,5,5,8,24,8.4
2435,15,5,6,9,47,9.783333333333333
2436,15,5,7,8,21,8.35
2437,15,5,8,9,17,9.283333333333333
2438,15,5,9,9,17,9.283333333333333
2439,15,6,1,6,24,6.4
2440,15,6,2,7,9,7.15
2441,15,6,3,7,20,7.333333333333333
2442,15,6,4,8,22,8.366666666666667
2443,15,6,5,5,23,5.383333333333334
2444,15,6,6,6,28,6.466666666666667
2445,15,6,7,4,54,4.9
2446,15,6,8,4,49,4.816666666666666
2447,15,6,9,6,32,6.533333333333333
2448,15,7,1,7,13,7.216666666666667
2449,15,7,2,4,32,4.533333333333333
2450,15,7,3,4,35,4.583333333333333
2451,15,7,4,5,60,6.0
2452,15,7,5,5,36,5.6
2453,15,7,6,5,3,5.05
2454,15,7,7,4,43,4.716666666666667
2455,15,7,8,7,24,7.4
2456,15,7,9,4,30,4.5
2457,15,8,1,4,6,4.1
2458,15,8,2,4,27,4.45
2459,15,8,3,3,23,3.3833333333333333
2460,15,8,4,3,39,3.65
2461,15,8,5,4,5,4.083333333333333
2462,15,8,6,4,10,4.166666666666667
2463,15,8,7,4,8,4.133333333333334
2464,15,8,8,3,36,3.6
2465,15,8,9,4,4,4.066666666666666
2466,15,9,1,3,28,3.466666666666667
2467,15,9,2,3,29,3.4833333333333334
2468,15,9,3,3,38,3.6333333333333333
2469,15,9,4,3,33,3.55
2470,15,9,5,3,33,3.55
2471,15,9,6,3,36,3.6
2472,15,9,7,3,36,3.6
2473,15,9,8,3,40,3.6666666666666665
2474,15,9,9,3,35,3.5833333333333335
2475,15,10,1,3,41,3.6833333333333336
2476,15,10,2,3,28,3.466666666666667
2477,15,10,3,3,37,3.6166666666666667
2478,15,10,4,3,37,3.6166666666666667
2479,15,10,5,3,29,3.4833333333333334
2480,15,10,6,3,33,3.55
2481,15,10,7,3,31,3.5166666666666666
2482,15,10,8,3,36,3.6
2483,15,10,9,3,38,3.6333333333333333
2484,15,11,1,3,30,3.5
2485,15,11,2,3,25,3.4166666666666665
2486,15,11,3,3,37,3.6166666666666667
2487,15,11,4,3,16,3.2666666666666666
2488,15,11,5,3,40,3.6666666666666665
2489,15,11,6,3,28,3.466666666666667
2490,15,11,7,3,32,3.533333333333333
2491,15,11,8,3,24,3.4
2492,15,11,9,3,23,3.3833333333333333
2493,15,12,1,3,41,3.6833333333333336
2494,15,12,2,3,26,3.4333333333333336
2495,15,12,3,3,30,3.5
2496,15,12,4,3,41,3.6833333333333336
2497,15,12,5,3,38,3.6333333333333333
2498,15,12,6,3,36,3.6
2499,15,12,7,3,37,3.6166666666666667
2500,15,12,8,3,36,3.6
2501,15,12,9,3,34,3.5666666666666664
2502,15,13,1,3,31,3.5166666666666666
2503,15,13,2,3,33,3.55
2504,15,13,3,3,25,3.4166666666666665
2505,15,13,4,3,25,3.4166666666666665
2506,15,13,5,3,32,3.533333333333333
2507,15,13,6,3,32,3.533333333333333
2508,15,13,7,3,30,3.5
2509,15,13,8,3,28,3.466666666666667
2510,15,13,9,3,26,3.4333333333333336
2511,15,14,1,3,29,3.4833333333333334
2512,15,14,2,3,40,3.6666666666666665
2513,15,14,3,3,27,3.45
2514,15,14,4,3,23,3.3833333333333333
2515,15,14,5,3,28,3.466666666666667
2516,15,14,6,3,37,3.6166666666666667
2517,15,14,7,3,33,3.55
2518,15,14,8,3,30,3.5
2519,15,14,9,3,28,3.466666666666667
2520,15,15,1,3,35,3.5833333333333335
2521,15,15,2,3,26,3.4333333333333336
2522,15,15,3,3,33,3.55
2523,15,15,4,3,27,3.45
2524,15,15,5,3,24,3.4
2525,15,15,6,3,50,3.8333333333333335
2526,15,15,7,3,30,3.5
2527,15,15,8,3,38,3.6333333333333333
2528,15,15,9,3,30,3.5
2529,15,16,1,3,33,3.55
2530,15,16,2,3,35,3.5833333333333335
2531,15,16,3,3,30,3.5
2532,15,16,4,3,27,3.45
2533,15,16,5,3,35,3.5833333333333335
2534,15,16,6,3,19,3.3166666666666664
2535,15,16,7,3,28,3.466666666666667
2536,15,16,8,3,33,3.55
2537,15,16,9,3,29,3.4833333333333334
2538,15,17,1,3,32,3.533333333333333
2539,15,17,2,3,29,3.4833333333333334
2540,15,17,3,3,21,3.35
2541,15,17,4,3,21,3.35
2542,15,17,5,3,38,3.6333333333333333
2543,15,17,6,3,25,3.4166666666666665
2544,15,17,7,3,32,3.533333333333333
2545,15,17,8,3,39,3.65
2546,15,17,9,3,26,3.4333333333333336
2547,15,18,1,3,27,3.45
2548,15,18,2,3,27,3.45
2549,15,18,3,3,26,3.4333333333333336
2550,15,18,4,3,37,3.6166666666666667
2551,15,18,5,3,30,3.5
2552,15,18,6,3,34,3.5666666666666664
2553,15,18,7,3,30,3.5
2554,15,18,8,3,27,3.45
2555,15,18,9,3,33,3.55
2556,15,19,1,3,31,3.5166666666666666
2557,15,19,2,3,35,3.5833333333333335
2558,15,19,3,3,35,3.5833333333333335
2559,15,19,4,3,23,3.3833333333333333
2560,15,19,5,3,25,3.4166666666666665
2561,15,19,6,3,28,3.466666666666667
2562,15,19,7,3,32,3.533333333333333
2563,15,19,8,3,37,3.6166666666666667
2564,15,19,9,3,38,3.6333333333333333
2565,16,1,1,6,27,6.45
2566,16,1,2,6,41,6.683333333333334
2567,16,1,3,7,27,7.45
2568,16,1,4,6,48,6.8
2569,16,1,5,5,57,5.95
2570,16,1,6,7,10,7.166666666666667
2571,16,1,7,6,21,6.35
2572,16,1,8,7,54,7.9
2573,16,1,9,5,47,5.783333333333333
2574,16,2,1,8,16,8.266666666666667
2575,16,2,2,9,45,9.75
2576,16,2,3,9,36,9.6
2577,16,2,4,8,50,8.833333333333334
2578,16,2,5,8,12,8.2
2579,16,2,6,7,57,7.95
2580,16,2,7,8,34,8.566666666666666
2581,16,2,8,7,43,7.716666666666667
2582,16,2,9,8,2,8.033333333333333
2583,16,3,1,10,0,10.0
2584,16,3,2,10,19,10.316666666666666
2585,16,3,3,9,34,9.566666666666666
2586,16,3,4,9,52,9.866666666666667
2587,16,3,5,8,53,8.883333333333333
2588,16,3,6,9,27,9.45
2589,16,3,7,9,35,9.583333333333334
2590,16,3,8,9,38,9.633333333333333
2591,16,3,9,9,52,9.866666666666667
2592,16,4,1,9,28,9.466666666666667
2593,16,4,2,9,2,9.033333333333333
2594,16,4,3,9,35,9.583333333333334
2595,16,4,4,9,54,9.9
2596,16,4,5,8,46,8.766666666666667
2597,16,4,6,9,36,9.6
2598,16,4,7,9,22,9.366666666666667
2599,16,4,8,8,36,8.6
2600,16,4,9,10,21,10.35
2601,16,5,1,7,51,7.85
2602,16,5,2,7,29,7.483333333333333
2603,16,5,3,8,59,8.983333333333333
2604,16,5,4,10,31,10.516666666666667
2605,16,5,5,7,56,7.933333333333334
2606,16,5,6,7,10,7.166666666666667
2607,16,5,7,8,39,8.65
2608,16,5,8,7,51,7.85
2609,16,5,9,8,13,8.216666666666667
2610,16,6,1,8,29,8.483333333333333
2611,16,6,2,5,46,5.766666666666667
2612,16,6,3,5,42,5.7
2613,16,6,4,9,33,9.55
2614,16,6,5,7,54,7.9
2615,16,6,6,6,2,6.033333333333333
2616,16,6,7,7,32,7.533333333333333
2617,16,6,8,6,39,6.65
2618,16,6,9,7,42,7.7
2619,16,7,1,4,31,4.516666666666667
2620,16,7,2,6,55,6.916666666666667
2621,16,7,3,4,25,4.416666666666667
2622,16,7,4,5,40,5.666666666666667
2623,16,7,5,7,41,7.683333333333334
2624,16,7,6,4,16,4.266666666666667
2625,16,7,7,3,45,3.75
2626,16,7,8,3,49,3.8166666666666664
2627,16,7,9,5,3,5.05
2628,16,8,1,3,36,3.6
2629,16,8,2,3,59,3.9833333333333334
2630,16,8,3,3,37,3.6166666666666667
2631,16,8,4,3,43,3.716666666666667
2632,16,8,5,3,46,3.7666666666666666
2633,16,8,6,4,48,4.8
2634,16,8,7,4,11,4.183333333333334
2635,16,8,8,4,3,4.05
2636,16,8,9,4,45,4.75
2637,16,9,1,3,35,3.5833333333333335
2638,16,9,2,3,32,3.533333333333333
2639,16,9,3,3,33,3.55
2640,16,9,4,3,43,3.716666666666667
2641,16,9,5,3,39,3.65
2642,16,9,6,3,48,3.8
2643,16,9,7,3,46,3.7666666666666666
2644,16,9,8,3,45,3.75
2645,16,9,9,3,38,3.6333333333333333
2646,16,10,1,3,39,3.65
2647,16,10,2,3,28,3.466666666666667
2648,16,10,3,3,23,3.3833333333333333
2649,16,10,4,3,36,3.6
2650,16,10,5,3,26,3.4333333333333336
2651,16,10,6,3,31,3.5166666666666666
2652,16,10,7,3,38,3.6333333333333333
2653,16,10,8,3,39,3.65
2654,16,10,9,3,33,3.55
2655,16,11,1,3,42,3.7
2656,16,11,2,3,20,3.3333333333333335
2657,16,11,3,3,32,3.533333333333333
2658,16,11,4,3,31,3.5166666666666666
2659,16,11,5,3,23,3.3833333333333333
2660,16,11,6,3,26,3.4333333333333336
2661,16,11,7,3,43,3.716666666666667
2662,16,11,8,3,27,3.45
2663,16,11,9,3,38,3.6333333333333333
2664,16,12,1,3,31,3.5166666666666666
2665,16,12,2,3,36,3.6
2666,16,12,3,3,25,3.4166666666666665
2667,16,12,4,3,26,3.4333333333333336
2668,16,12,5,3,38,3.6333333333333333
2669,16,12,6,3,32,3.533333333333333
2670,16,12,7,3,37,3.6166666666666667
2671,16,12,8,3,28,3.466666666666667
2672,16,12,9,3,20,3.3333333333333335
2673,16,13,1,3,27,3.45
2674,16,13,2,3,28,3.466666666666667
2675,16,13,3,3,38,3.6333333333333333
2676,16,13,4,3,27,3.45
2677,16,13,5,3,28,3.466666666666667
2678,16,13,6,3,22,3.3666666666666667
2679,16,13,7,3,28,3.466666666666667
2680,16,13,8,3,42,3.7
2681,16,13,9,3,30,3.5
2682,16,14,1,3,38,3.6333333333333333
2683,16,14,2,3,43,3.716666666666667
2684,16,14,3,3,36,3.6
2685,16,14,4,3,37,3.6166666666666667
2686,16,14,5,3,34,3.5666666666666664
2687,16,14,6,3,28,3.466666666666667
2688,16,14,7,3,24,3.4
2689,16,14,8,3,34,3.5666666666666664
2690,16,14,9,3,44,3.7333333333333334
2691,16,15,1,3,36,3.6
2692,16,15,2,3,21,3.35
2693,16,15,3,3,31,3.5166666666666666
2694,16,15,4,3,33,3.55
2695,16,15,5,3,26,3.4333333333333336
2696,16,15,6,3,36,3.6
2697,16,15,7,3,30,3.5
2698,16,15,8,3,29,3.4833333333333334
2699,16,15,9,3,18,3.3
2700,16,16,1,3,33,3.55
2701,16,16,2,3,30,3.5
2702,16,16,3,3,24,3.4
2703,16,16,4,3,29,3.4833333333333334
2704,16,16,5,3,25,3.4166666666666665
2705,16,16,6,3,25,3.4166666666666665
2706,16,16,7,3,40,3.6666666666666665
2707,16,16,8,3,31,3.5166666666666666
2708,16,16,9,3,29,3.4833333333333334
2709,16,17,1,3,25,3.4166666666666665
2710,16,17,2,3,18,3.3
2711,16,17,3,3,30,3.5
2712,16,17,4,3,27,3.45
2713,16,17,5,3,31,3.5166666666666666
2714,16,17,6,3,31,3.5166666666666666
2715,16,17,7,3,32,3.533333333333333
2716,16,17,8,3,32,3.533333333333333
2717,16,17,9,3,37,3.6166666666666667
2718,16,18,1,3,27,3.45
2719,16,18,2,3,32,3.533333333333333
2720,16,18,3,3,27,3.45
2721,16,18,4,3,16,3.2666666666666666
2722,16,18,5,3,31,3.5166666666666666
2723,16,18,6,3,34,3.5666666666666664
2724,16,18,7,3,26,3.4333333333333336
2725,16,18,8,3,30,3.5
2726,16,18,9,3,24,3.4
2727,16,19,1,3,36,3.6
2728,16,19,2,3,30,3.5
2729,16,19,3,3,31,3.5166666666666666
2730,16,19,4,3,34,3.5666666666666664
2731,16,19,5,3,25,3.4166666666666665
2732,16,19,6,3,32,3.533333333333333
2733,16,19,7,3,20,3.3333333333333335
2734,16,19,8,3,43,3.716666666666667
2735,16,19,9,3,31,3.5166666666666666
2736,17,1,1,6,4,6.066666666666666
2737,17,1,2,6,28,6.466666666666667
2738,17,1,3,6,56,6.933333333333334
2739,17,1,4,6,25,6.416666666666667
2740,17,1,5,6,12,6.2
2741,17,1,6,6,35,6.583333333333333
2742,17,1,7,6,6,6.1
2743,17,1,8,6,49,6.816666666666666
2744,17,1,9,6,55,6.916666666666667
2745,17,2,1,9,49,9.816666666666666
2746,17,2,2,9,3,9.05
2747,17,2,3,8,52,8.866666666666667
2748,17,2,4,8,50,8.833333333333334
2749,17,2,5,8,13,8.216666666666667
2750,17,2,6,8,53,8.883333333333333
2751,17,2,7,8,48,8.8
2752,17,2,8,8,15,8.25
2753,17,2,9,8,56,8.933333333333334
2754,17,3,1,9,58,9.966666666666667
2755,17,3,2,10,20,10.333333333333334
2756,17,3,3,10,39,10.65
2757,17,3,4,11,11,11.183333333333334
2758,17,3,5,10,2,10.033333333333333
2759,17,3,6,9,14,9.233333333333333
2760,17,3,7,10,46,10.766666666666667
2761,17,3,8,10,7,10.116666666666667
2762,17,3,9,9,49,9.816666666666666
2763,17,4,1,10,1,10.016666666666667
2764,17,4,2,9,50,9.833333333333334
2765,17,4,3,10,12,10.2
2766,17,4,4,9,32,9.533333333333333
2767,17,4,5,9,50,9.833333333333334
2768,17,4,6,7,47,7.783333333333333
2769,17,4,7,9,49,9.816666666666666
2770,17,4,8,9,1,9.016666666666667
2771,17,4,9,9,9,9.15
2772,17,5,1,9,10,9.166666666666666
2773,17,5,2,9,55,9.916666666666666
2774,17,5,3,7,25,7.416666666666667
2775,17,5,4,6,30,6.5
2776,17,5,5,9,4,9.066666666666666
2777,17,5,6,10,4,10.066666666666666
2778,17,5,7,7,56,7.933333333333334
2779,17,5,8,9,5,9.083333333333334
2780,17,5,9,10,46,10.766666666666667
2781,17,6,1,6,18,6.3
2782,17,6,2,8,42,8.7
2783,17,6,3,8,12,8.2
2784,17,6,4,7,44,7.733333333333333
2785,17,6,5,6,58,6.966666666666667
2786,17,6,6,8,25,8.416666666666666
2787,17,6,7,5,20,5.333333333333333
2788,17,6,8,7,1,7.016666666666667
2789,17,6,9,6,20,6.333333333333333
2790,17,7,1,3,46,3.7666666666666666
2791,17,7,2,4,55,4.916666666666667
2792,17,7,3,5,32,5.533333333333333
2793,17,7,4,6,22,6.366666666666666
2794,17,7,5,5,53,5.883333333333333
2795,17,7,6,6,10,6.166666666666667
2796,17,7,7,4,37,4.616666666666667
2797,17,7,8,5,4,5.066666666666666
2798,17,7,9,4,32,4.533333333333333
2799,17,8,1,3,53,3.8833333333333333
2800,17,8,2,4,1,4.016666666666667
2801,17,8,3,3,46,3.7666666666666666
2802,17,8,4,3,36,3.6
2803,17,8,5,3,49,3.8166666666666664
2804,17,8,6,3,50,3.8333333333333335
2805,17,8,7,3,35,3.5833333333333335
2806,17,8,8,3,56,3.9333333333333336
2807,17,8,9,3,49,3.8166666666666664
2808,17,9,1,3,45,3.75
2809,17,9,2,3,30,3.5
2810,17,9,3,3,43,3.716666666666667
2811,17,9,4,3,40,3.6666666666666665
2812,17,9,5,3,37,3.6166666666666667
2813,17,9,6,3,36,3.6
2814,17,9,7,3,42,3.7
2815,17,9,8,3,20,3.3333333333333335
2816,17,9,9,3,32,3.533333333333333
2817,17,10,1,3,28,3.466666666666667
2818,17,10,2,3,35,3.5833333333333335
2819,17,10,3,3,26,3.4333333333333336
2820,17,10,4,3,39,3.65
2821,17,10,5,3,49,3.8166666666666664
2822,17,10,6,3,23,3.3833333333333333
2823,17,10,7,3,42,3.7
2824,17,10,8,3,46,3.7666666666666666
2825,17,10,9,3,35,3.5833333333333335
2826,17,11,1,3,32,3.533333333333333
2827,17,11,2,3,31,3.5166666666666666
2828,17,11,3,3,36,3.6
2829,17,11,4,3,32,3.533333333333333
2830,17,11,5,3,27,3.45
2831,17,11,6,3,20,3.3333333333333335
2832,17,11,7,3,31,3.5166666666666666
2833,17,11,8,3,32,3.533333333333333
2834,17,11,9,3,32,3.533333333333333
2835,17,12,1,3,37,3.6166666666666667
2836,17,12,2,3,33,3.55
2837,17,12,3,3,27,3.45
2838,17,12,4,3,21,3.35
2839,17,12,5,3,35,3.5833333333333335
2840,17,12,6,3,22,3.3666666666666667
2841,17,12,7,3,29,3.4833333333333334
2842,17,12,8,3,26,3.4333333333333336
2843,17,12,9,3,36,3.6
2844,17,13,1,3,35,3.5833333333333335
2845,17,13,2,3,37,3.6166666666666667
2846,17,13,3,3,31,3.5166666666666666
2847,17,13,4,3,14,3.2333333333333334
2848,17,13,5,3,35,3.5833333333333335
2849,17,13,6,3,26,3.4333333333333336
2850,17,13,7,3,23,3.3833333333333333
2851,17,13,8,3,25,3.4166666666666665
2852,17,13,9,3,29,3.4833333333333334
2853,17,14,1,3,32,3.533333333333333
2854,17,14,2,3,29,3.4833333333333334
2855,17,14,3,3,31,3.5166666666666666
2856,17,14,4,3,26,3.4333333333333336
2857,17,14,5,3,40,3.6666666666666665
2858,17,14,6,3,29,3.4833333333333334
2859,17,14,7,3,26,3.4333333333333336
2860,17,14,8,3,39,3.65
2861,17,14,9,3,33,3.55
2862,17,15,1,3,33,3.55
2863,17,15,2,3,30,3.5
2864,17,15,3,3,29,3.4833333333333334
2865,17,15,4,3,33,3.55
