"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2456",56.41,56.872501,55.9725,56.752499,138478800,55.43272
"2457",56.567501,57.482498,56.459999,56.764999,122306000,55.444931
"2458",56.455002,57.014999,56.0825,56.099998,111820000,54.795395
"2459",56.7575,56.947498,56.41,56.7575,74770400,55.437607
"2460",56.982498,57.610001,56.825001,57.522499,113013600,56.184822
"2461",58.237499,59.41,58.077499,59.052502,166795600,57.679245
"2462",58.724998,59.532501,58.6675,58.967499,96427600,57.59621
"2463",59.0975,59.412498,58.720001,58.830002,87360000,57.46191
"2464",58.342499,58.810001,58.299999,58.592499,73903200,57.229939
"2465",58.772499,59.037498,58.380001,58.82,67585200,57.452145
"2466",58.647499,59.395,58.572498,59.102501,97433600,57.728081
"2467",59.380001,60.247501,59.330002,60.127499,87247200,58.729237
"2468",60.290001,60.549999,59.904999,59.990002,82293600,58.59494
"2469",60.525002,60.810001,60.305,60.794998,75828800,59.381214
"2470",61.127499,61.200001,60.452499,60.895,69275200,59.478886
"2471",60.790001,61.682499,60.720001,61.645,73477200,60.211452
"2472",61.855,62.3125,61.68,62.262501,96572800,60.81459
"2473",62.2425,62.4375,60.642502,60.822498,142839600,59.40807
"2474",61.189999,61.325001,60.302502,60.814999,124522000,59.400749
"2475",61.810001,62.2925,59.314999,62.189999,139162000,60.743774
"2476",62.384998,63.982498,62.290001,63.955002,151125200,62.467735
"2477",64.332497,64.462502,63.845001,64.375,103272000,62.877956
"2478",64.262497,64.547501,64.080002,64.282501,79897600,62.787617
"2479",64.192497,64.372498,63.842499,64.309998,75864400,62.814472
"2480",64.684998,65.087502,64.527496,64.857498,94940400,63.539429
"2481",64.672501,65.110001,64.212502,65.035004,69986400,63.713322
"2482",64.574997,65.6175,64.57,65.550003,81821200,64.217865
"2483",65.387497,65.697502,65.230003,65.489998,87388800,64.159073
"2484",65.282501,66.195,65.267502,66.1175,102734400,64.773827
"2485",65.9375,66.220001,65.525002,65.660004,89182800,64.325623
"2486",65.919998,66.445,65.752502,66.440002,100206400,65.089775
"2487",66.449997,66.857498,66.057503,66.775002,86703200,65.417984
"2488",66.974998,67,66.347504,66.572502,76167200,65.219582
"2489",66.385002,66.519997,65.099998,65.797501,106234400,64.460335
"2490",65.922501,66.002502,65.294998,65.502502,121395200,64.171326
"2491",65.647499,65.794998,65.209999,65.445,65325200,64.114998
"2492",65.677498,66.610001,65.629997,66.592499,84020400,65.239182
"2493",66.735001,66.790001,65.625,66.072502,105207600,64.729744
"2494",66.394997,66.995003,66.327499,66.959999,65235600,65.599205
"2495",66.650002,67,66.474998,66.8125,46617600,65.454704
"2496",66.817497,67.0625,65.862503,66.040001,94487200,64.697906
"2497",64.577499,64.8825,64.072502,64.862503,114430400,63.544327
"2498",65.267502,65.827499,65.169998,65.434998,67181600,64.105202
"2499",65.947502,66.472504,65.682503,66.394997,74424400,65.045692
"2500",66.870003,67.75,66.824997,67.677498,106075600,66.302124
"2501",67.5,67.699997,66.227501,66.730003,128042400,65.373886
"2502",67.150002,67.517502,66.464996,67.120003,90420400,65.755966
"2503",67.202499,67.775002,67.125,67.692497,78756800,66.316818
"2504",66.945,68.139999,66.830002,67.864998,137310400,66.485809
"2505",67.864998,68.824997,67.732498,68.787498,133587600,67.389572
"2506",69.25,70.197502,69.245003,69.964996,128186000,68.543144
"2507",69.892502,70.442497,69.699997,70.102501,114158400,68.677849
"2508",69.949997,70.474998,69.779999,69.934998,116028400,68.513756
"2509",69.875,70.294998,69.737503,70.004997,98369200,68.582314
"2510",70.557503,70.662498,69.639999,69.860001,275978000,68.440269
"2511",70.1325,71.0625,70.092499,71,98572000,69.557106
"2512",71.172501,71.222504,70.730003,71.067497,48478800,69.623238
"2513",71.205002,72.495003,71.175003,72.477501,93121200,71.004578
"2514",72.779999,73.4925,72.029999,72.449997,146266000,70.977623
"2515",72.364998,73.172501,71.305,72.879997,144114400,71.398888
"2516",72.482498,73.419998,72.379997,73.412498,100805600,71.920586
"2517",74.059998,75.150002,73.797501,75.087502,135480400,73.561531
"2518",74.287498,75.144997,74.125,74.357498,146322800,72.846359
"2519",73.447502,74.989998,73.1875,74.949997,118387200,73.426842
"2520",74.959999,75.224998,74.370003,74.597504,108872000,73.081497
"2521",74.290001,76.110001,74.290001,75.797501,132079200,74.257111
"2522",76.809998,77.607498,76.550003,77.407501,170108400,75.834404
"2523",77.650002,78.167503,77.0625,77.582497,140644800,76.005836
"2524",77.910004,79.267502,77.787498,79.239998,121532000,77.629654
"2525",79.175003,79.392502,78.042503,78.169998,161954400,76.581398
"2526",77.962502,78.875,77.387497,77.834999,121923600,76.253212
"2527",78.397499,78.925003,78.022499,78.809998,108829200,77.208382
"2528",79.067497,79.684998,78.75,79.682503,137816400,78.063148
"2529",79.297501,79.754997,79,79.142502,110843200,77.534126
"2530",79.644997,79.997498,79.327499,79.425003,101832400,77.810883
"2531",79.480003,79.889999,78.912498,79.807503,104472000,78.185608
"2532",80.0625,80.832497,79.379997,79.577499,146537600,77.960281
"2533",77.514999,77.942497,76.220001,77.237503,161940000,75.667847
"2534",78.150002,79.599998,78.047501,79.422501,162234000,77.808441
"2535",81.112503,81.962502,80.345001,81.084999,216229200,79.437149
"2536",80.135002,81.022499,79.6875,80.967499,126743200,79.322021
"2537",80.232498,80.669998,77.072502,77.377502,199588400,75.805008
"2538",76.074997,78.372498,75.555,77.165001,173788400,75.596809
"2539",78.827499,79.910004,78.407501,79.712502,136616400,78.092529
"2540",80.879997,81.190002,79.737503,80.362503,118826800,78.729347
"2541",80.642502,81.305,80.065002,81.302498,105425600,79.650223
"2542",80.592499,80.849998,79.5,80.0075,117684000,78.567566
"2543",78.544998,80.387497,78.462502,80.387497,109348800,78.940742
"2544",80.900002,80.974998,79.677498,79.902496,94323200,78.464455
"2545",80.3675,81.805,80.3675,81.800003,113730400,80.327805
"2546",81.047501,81.555,80.837502,81.217499,94747600,79.755798
"2547",81.184998,81.495003,80.712502,81.237503,80113600,79.775444
"2548",78.839996,79.9375,78.652496,79.75,152531200,78.314697
"2549",80,81.142502,80,80.904999,93984000,79.448921
"2550",80.657501,81.162498,79.552498,80.074997,100566000,78.633842
"2551",79.654999,80.112503,77.625,78.262497,129554000,76.853989
"2552",74.315002,76.044998,72.307503,74.544998,222195200,73.203384
"2553",75.237503,75.6325,71.532501,72.019997,230673600,70.723816
"2554",71.6325,74.470001,71.625,73.162498,198054800,71.845764
"2555",70.275002,71.5,68.239998,68.379997,320605600,67.149338
"2556",64.315002,69.602501,64.092499,68.339996,426510000,67.110054
"2557",70.57,75.360001,69.43,74.702499,341397200,73.358055
"2558",75.917503,76,71.449997,72.330002,319475600,71.028236
"2559",74.110001,75.849998,73.282501,75.684998,219178400,74.322868
"2560",73.879997,74.887497,72.852501,73.230003,187572800,71.912048
"2561",70.5,72.705002,70.307503,72.2575,226176800,70.957047
"2562",65.9375,69.522499,65.75,66.542503,286744800,65.344917
"2563",69.285004,71.610001,67.342499,71.334999,285290000,70.051147
"2564",69.347504,70.305,67.964996,68.857498,255598800,67.618233
"2565",63.985001,67.5,62,62.057499,418474000,60.940617
"2566",66.222504,69.980003,63.237499,69.4925,370732000,68.241829
"2567",60.487499,64.769997,60,60.552502,322423600,59.462711
"2568",61.877499,64.402496,59.599998,63.215,324056000,62.07729
"2569",59.942501,62.5,59.279999,61.6675,300233600,60.557648
"2570",61.8475,63.209999,60.6525,61.195,271857200,60.093643
"2571",61.794998,62.9575,57,57.310001,401693200,56.278572
"2572",57.02,57.125,53.1525,56.092499,336752800,55.082977
"2573",59.09,61.922501,58.575001,61.720001,287531200,60.6092
"2574",62.6875,64.5625,61.075001,61.380001,303602000,60.275322
"2575",61.630001,64.669998,61.59,64.610001,252087200,63.447186
"2576",63.1875,63.967499,61.762501,61.935001,204216800,60.820332
"2577",62.685001,63.880001,62.349998,63.702499,167976400,62.556019
"2578",63.900002,65.622498,63,63.572498,197002000,62.428364
"2579",61.625,62.18,59.782501,60.227501,176218400,59.143559
"2580",60.084999,61.287498,59.224998,61.232498,165934000,60.13047
"2581",60.700001,61.424999,59.7425,60.352501,129880000,59.266312
"2582",62.724998,65.777496,62.345001,65.6175,201820400,64.436569
"2583",67.699997,67.925003,64.75,64.857498,202887200,63.690231
"2584",65.684998,66.842499,65.307503,66.517502,168895200,65.320358
"2585",67.175003,67.517502,66.175003,66.997498,161834800,65.791718
"2586",67.077499,68.425003,66.457497,68.3125,131022800,67.083046
"2587",70,72.0625,69.512497,71.762497,194994800,70.470963
"2588",70.599998,71.582497,70.157501,71.107498,131154400,69.827744
"2589",71.845001,72.050003,70.587502,71.672501,157125200,70.382584
"2590",71.172501,71.737503,69.214996,70.699997,215250000,69.427574
"2591",69.487503,70.419998,69.212502,69.232498,130015200,67.986481
"2592",69.07,69.3125,66.357498,67.092499,180991600,65.885002
"2593",68.402496,69.474998,68.050003,69.025002,116862400,67.782738
"2594",68.967499,70.4375,68.717499,68.7575,124814400,67.520042
"2595",69.300003,70.752502,69.25,70.7425,126161200,69.46933
"2596",70.449997,71.135002,69.987503,70.792503,117087600,69.518417
"2597",71.269997,71.457497,69.550003,69.644997,112004800,68.391571
"2598",71.182503,72.417503,70.972504,71.932503,137280800,70.637894
"2599",72.489998,73.6325,72.087502,73.449997,183064000,72.128098
"2600",71.5625,74.75,71.462502,72.267502,240616800,70.966866
"2601",72.292503,73.422501,71.580002,73.290001,133568000,71.970978
"2602",73.764999,75.25,73.614998,74.389999,147751200,73.051163
"2603",75.114998,75.809998,74.717499,75.157501,142333600,73.804863
"2604",75.805,76.292503,75.4925,75.934998,115215200,74.568367
"2605",76.410004,77.587502,76.072502,77.532501,133838400,76.343208
"2606",77.025002,79.262497,76.809998,78.752502,145946400,77.544525
"2607",79.457497,79.922501,77.727501,77.852501,162301200,76.65831
"2608",78.037498,78.987503,75.802498,76.912498,200622400,75.732727
"2609",76.127502,77.447502,75.3825,77.385002,158929200,76.19799
"2610",75.087502,76.974998,75.052498,76.927498,166348400,75.747498
"2611",78.292503,79.125,77.580002,78.739998,135178400,77.532196
"2612",78.7575,79.629997,78.252502,78.285004,101729600,77.084183
"2613",79.169998,79.879997,79.129997,79.807503,111504800,78.583321
"2614",79.665001,80.222504,78.967499,79.212502,102688800,77.997452
"2615",78.942497,79.807503,78.837502,79.722504,81803200,78.499626
"2616",80.875,81.059998,79.125,79.182503,125522000,77.967918
"2617",79.035004,79.677498,78.272499,79.527496,112945200,78.30761
"2618",79.192497,80.860001,78.907501,79.5625,133560800,78.342079
"2619",79.8125,80.287498,79.1175,79.485001,153532400,78.265762
"2620",79.4375,80.587502,79.302498,80.462502,80791200,79.228271
"2621",80.1875,80.860001,79.732498,80.834999,87642800,79.595055
"2622",81.165001,81.550003,80.574997,81.279999,104491200,80.033234
"2623",81.097504,81.404999,80.195,80.580002,87560400,79.343979
"2624",80.837502,82.9375,80.807503,82.875,137250400,81.603767
"2625",82.5625,83.400002,81.830002,83.364998,95654400,82.08625
"2626",83.035004,86.402496,83.002502,85.997498,147712400,84.678368
"2627",86.974998,88.692497,86.522499,88.209999,166651600,86.856934
"2628",87.327499,87.764999,83.870003,83.974998,201662400,82.686882
"2629",86.18,86.949997,83.555,84.699997,200146000,83.400772
"2630",83.3125,86.419998,83.144997,85.747498,138808800,84.432205
"2631",87.864998,88.300003,86.18,88.019997,165428800,86.669838
"2632",88.787498,88.849998,87.772499,87.897499,114406400,86.549217
"2633",87.852501,88.362503,87.305,87.932503,96820400,86.583694
"2634",88.660004,89.139999,86.287498,87.43,264476000,86.088905
"2635",87.834999,89.864998,87.787498,89.717499,135445200,88.341309
"2636",91,93.095001,90.567497,91.6325,212155600,90.226929
"2637",91.25,92.197502,89.629997,90.014999,192623200,88.634239
"2638",90.175003,91.25,89.392502,91.209999,137522400,89.810928
"2639",91.102501,91.330002,88.254997,88.407501,205256800,87.051414
"2640",88.3125,90.542503,87.82,90.445,130646000,89.057655
"2641",90.019997,91.495003,90,91.199997,140223200,89.801064
"2642",91.279999,91.839996,90.977501,91.027496,110737200,89.631203
"2643",91.962502,92.6175,90.910004,91.027496,114041600,89.631203
"2644",92.5,93.945,92.467499,93.462502,118655600,92.02887
"2645",93.852501,94.654999,93.057503,93.172501,112424400,91.743309
"2646",94.18,95.375,94.089996,95.342499,117092000,93.88002
"2647",96.262497,96.317497,94.672501,95.752502,125642800,94.28373
"2648",95.334999,95.980003,94.705002,95.919998,90257200,94.448669
"2649",97.264999,99.955002,95.2575,95.477501,191649200,94.012962
"2650",94.839996,97.254997,93.877502,97.057503,170989200,95.568718
"2651",98.989998,99.247498,96.489998,97.724998,153198000,96.225983
"2652",96.5625,97.404999,95.904999,96.522499,110577600,95.041916
"2653",96.987503,97.147499,95.839996,96.327499,92186800,94.849915
"2654",96.417503,98.5,96.0625,98.357498,90318000,96.848778
"2655",99.172501,99.25,96.7425,97,103433200,95.5121
"2656",96.692497,97.974998,96.602501,97.272499,89001600,95.780426
"2657",96.997498,97.077499,92.010002,92.845001,197004400,91.420837
"2658",90.987503,92.970001,89.144997,92.614998,185438800,91.194366
"2659",93.709999,94.904999,93.480003,94.809998,121214000,93.355705
"2660",94.3675,94.550003,93.247498,93.252502,103625600,91.822098
"2661",93.75,95.230003,93.712502,95.040001,90329200,93.582169
"2662",94.1875,96.297501,93.767502,96.190002,158130000,94.714539
"2663",102.885002,106.415001,100.824997,106.260002,374336800,104.630066
"2664",108.199997,111.637497,107.892502,108.9375,308151200,107.266502
"2665",109.1325,110.790001,108.387497,109.665001,173071600,107.982834
"2666",109.377502,110.392502,108.897499,110.0625,121776800,108.374229
"2667",110.404999,114.412498,109.797501,113.902496,202428800,112.155327
"2668",113.205002,113.675003,110.292503,111.112503,198045600,109.605392
"2669",112.599998,113.775002,110,112.727501,212403600,111.198471
"2670",111.970001,112.482498,109.107498,109.375,187902400,107.891464
"2671",110.497498,113.275002,110.297501,113.010002,165598000,111.477165
"2672",114.43,116.042503,113.927498,115.010002,210082000,113.450043
"2673",114.830002,115,113.044998,114.907501,165565200,113.348923
"2674",116.0625,116.087502,113.962502,114.607498,119561600,113.052986
"2675",114.352501,116,114.0075,115.5625,105633600,113.995033
"2676",115.982498,117.162498,115.610001,115.707497,145538000,114.138062
"2677",115.75,118.392502,115.732498,118.275002,126907200,116.670738
"2678",119.262497,124.8675,119.25,124.370003,338054800,122.683075
"2679",128.697495,128.785004,123.9375,125.857498,345937600,124.150391
"2680",124.697502,125.18,123.052498,124.824997,211495600,123.131897
"2681",126.18,126.9925,125.082497,126.522499,163022400,124.806366
"2682",127.142502,127.485001,123.832497,125.010002,155552400,123.3144
"2683",126.012497,126.442497,124.577499,124.807503,187630000,123.114639
"2684",127.580002,131,126,129.039993,225702700,127.289726
"2685",132.759995,134.800003,130.529999,134.179993,151948100,132.360001
"2686",137.589996,137.979996,127,131.399994,200119000,129.617737
"2687",126.910004,128.839996,120.5,120.879997,257599600,119.240402
"2688",120.07,123.699997,110.889999,120.959999,332607200,119.319321
"2689",113.949997,118.989998,112.68,112.82,231366600,111.289726
"2690",117.260002,119.139999,115.260002,117.32,176940500,115.728691
"2691",120.360001,120.5,112.5,113.489998,182274400,111.950638
"2692",114.57,115.230003,110,112,180860300,110.480858
"2693",114.720001,115.93,112.800003,115.360001,140150100,113.795273
"2694",118.330002,118.830002,113.610001,115.540001,184642000,113.972832
"2695",115.230003,116,112.040001,112.129997,154679000,110.609093
"2696",109.720001,112.199997,108.709999,110.339996,178011000,108.843361
"2697",110.400002,110.879997,106.089996,106.839996,287104900,105.390839
"2698",104.540001,110.190002,103.099998,110.080002,195713800,108.586899
"2699",112.68,112.860001,109.160004,111.809998,183055400,110.293427
"2700",111.620003,112.110001,106.769997,107.120003,150718700,105.667046
"2701",105.169998,110.25,105,108.220001,167743300,106.752121
"2702",108.43,112.440002,107.669998,112.279999,149981400,110.75705
"2703",115.010002,115.32,112.779999,114.959999,137672400,113.400696
"2704",114.550003,115.309998,113.57,114.089996,99382200,112.542511
"2705",113.790001,117.260002,113.620003,115.809998,142675200,114.239174
"2706",117.639999,117.720001,115.830002,116.790001,116120400,115.205887
"2707",112.889999,115.370003,112.220001,113.019997,144712000,111.487007
"2708",113.910004,116.650002,113.550003,116.5,106243800,114.919815
"2709",115.699997,116.120003,112.25,113.160004,161498200,111.625122
"2710",114.620003,115.550003,114.129997,115.080002,96849000,113.519089
"2711",116.25,116.400002,114.589996,114.970001,83477200,113.410561
"2712",115.279999,117,114.919998,116.970001,100506900,115.383446
"2713",120.059998,125.18,119.279999,124.400002,240226800,122.712669
"2714",125.269997,125.389999,119.650002,121.099998,262330500,119.457428
"2715",121,123.029999,119.620003,121.190002,150712000,119.546219
"2716",118.720001,121.199997,118.150002,120.709999,112559200,119.072716
"2717",121.279999,121.550003,118.809998,119.019997,115393800,117.405632
"2718",119.959999,120.419998,115.660004,115.980003,120639300,114.406883
"2719",116.199997,118.980003,115.629997,117.510002,124423700,115.916122
"2720",116.669998,118.709999,116.449997,116.870003,89946000,115.284813
"2721",117.449997,118.040001,114.589996,115.75,101988000,114.179993
"2722",116.389999,116.550003,114.279999,115.040001,82572600,113.479622
"2723",114.010002,116.550003,112.879997,115.050003,111850700,113.489479
"2724",115.489998,117.279999,114.540001,116.599998,92276800,115.018456
"2725",115.050003,115.43,111.099998,111.199997,143937800,109.691704
"2726",112.370003,116.93,112.199997,115.32,146129200,113.755814
"2727",111.059998,111.989998,107.720001,108.860001,190272600,107.383438
"2728",109.110001,110.68,107.32,108.769997,122866900,107.294655
"2729",109.660004,111.489998,108.730003,110.440002,107624400,108.942017
"2730",114.139999,115.589996,112.349998,114.949997,138235500,113.390831
"2731",117.949997,119.620003,116.870003,119.029999,126387100,117.415497
"2732",118.32,119.199997,116.129997,118.690002,114457900,117.282112
"2733",120.5,121.989998,116.050003,116.32,154515300,114.940216
"2734",115.550003,117.589996,114.129997,115.970001,138023400,114.59436
"2735",117.190002,119.629997,116.440002,119.489998,112295000,118.072617
"2736",119.620003,120.529999,118.57,119.209999,103162300,117.795929
"2737",119.440002,119.669998,117.870003,119.260002,81581900,117.845345
"2738",118.919998,120.989998,118.150002,120.300003,91183000,118.873016
"2739",119.550003,120.669998,118.959999,119.389999,74271000,117.973801
"2740",118.610001,119.82,118,118.029999,76322100,116.629929
"2741",117.589996,119.059998,116.809998,118.639999,74113000,117.232697
"2742",118.639999,118.769997,117.290001,117.339996,73604300,115.948112
"2743",117.18,117.620003,113.75,113.849998,127959300,112.499527
"2744",113.910004,115.849998,112.589996,115.169998,113874200,113.803856
"2745",115.550003,116.75,115.169998,116.029999,76499200,114.653664
"2746",116.57,117.489998,116.220001,116.589996,46691300,115.207016
"2747",116.970001,120.970001,116.809998,119.050003,169410200,117.637825
"2748",121.010002,123.470001,120.010002,122.720001,127728200,121.264305
"2749",122.019997,123.370003,120.889999,123.080002,89004200,121.620033
"2750",123.519997,123.779999,122.209999,122.940002,78967600,121.481682
"2751",122.599998,122.860001,121.519997,122.25,78260400,120.799866
"2752",122.309998,124.57,122.25,123.75,86712000,122.282082
"2753",124.370003,124.980003,123.089996,124.379997,82225500,122.90461
"2754",124.529999,125.949997,121,121.779999,115089200,120.335449
"2755",120.5,123.870003,120.150002,123.239998,81312200,121.778137
"2756",122.43,122.760002,120.550003,122.410004,86939800,120.957977
"2757",122.599998,123.349998,121.540001,121.779999,79184500,120.335449
"2758",124.339996,127.900002,124.129997,127.879997,157243700,126.363098
"2759",127.410004,128.369995,126.559998,127.809998,98208600,126.293915
"2760",128.899994,129.580002,128.039993,128.699997,94359800,127.17337
"2761",128.960007,129.100006,126.120003,126.660004,192541500,125.157562
"2762",125.019997,128.309998,123.449997,128.229996,121251600,126.708939
"2763",131.610001,134.410004,129.649994,131.880005,168904800,130.315643
"2764",132.160004,132.429993,130.779999,130.960007,88223700,129.40657
"2765",131.320007,133.460007,131.100006,131.970001,54930100,130.404572
"2766",133.990005,137.339996,133.509995,136.690002,124486200,135.068588
"2767",138.050003,138.789993,134.339996,134.869995,121047300,133.270172
"2768",135.580002,135.990005,133.399994,133.720001,96452100,132.13382
"2769",134.080002,134.740005,131.720001,132.690002,99116600,131.116058
"2770",133.520004,133.610001,126.760002,129.410004,143301900,127.874954
"2771",128.889999,131.740005,128.429993,131.009995,97664900,129.455978
"2772",127.720001,131.050003,126.379997,126.599998,155088000,125.098267
"2773",128.360001,131.630005,127.860001,130.919998,109578200,129.36702
"2774",132.429993,132.630005,130.229996,132.050003,105158200,130.483643
"2775",129.190002,130.169998,128.5,128.979996,100384500,127.450058
"2776",128.5,129.690002,126.860001,128.800003,91951100,127.272179
"2777",128.759995,131.449997,128.490005,130.889999,88636800,129.337372
"2778",130.800003,131,128.759995,128.910004,90221800,127.380867
"2779",128.779999,130.220001,127,127.139999,111598500,125.631866
"2780",127.779999,128.710007,126.940002,127.830002,90757300,126.313698
"2781",128.660004,132.490005,128.550003,132.029999,104319500,130.463852
"2782",133.800003,139.669998,133.589996,136.869995,120150900,135.24646
"2783",136.279999,139.850006,135.020004,139.070007,114459400,137.420334
"2784",143.070007,145.089996,136.539993,142.919998,157611700,141.22467
"2785",143.600006,144.300003,141.369995,143.160004,98390600,141.461853
"2786",143.429993,144.300003,140.410004,142.059998,140843800,140.374878
"2787",139.520004,141.990005,136.699997,137.089996,142621100,135.463821
"2788",135.830002,136.740005,130.210007,131.960007,177523800,130.394699
"2789",133.75,135.380005,130.929993,134.139999,106239800,132.548828
"2790",135.729996,136.309998,134.610001,134.990005,83305400,133.388748
"2791",135.759995,135.770004,133.610001,133.940002,89880900,132.351196
"2792",136.300003,137.399994,134.589996,137.389999,84183100,135.760284
"2793",137.350006,137.419998,135.860001,136.759995,75693800,135.339706
"2794",136.029999,136.960007,134.919998,136.910004,71297200,135.488144
"2795",136.619995,137.880005,135.850006,136.009995,76774200,134.597488
"2796",136.479996,136.990005,134.399994,135.389999,73046600,133.983917
"2797",135.899994,136.389999,133.770004,135.130005,64280000,133.726639
"2798",134.350006,135.529999,133.690002,135.369995,60145100,133.964127
"2799",135.490005,136.009995,132.789993,133.190002,80576300,131.806763
"2800",131.25,132.220001,129.470001,130.839996,97918500,129.481171
"2801",129.199997,130,127.410004,129.710007,96856700,128.362915
"2802",130.240005,130.710007,128.800003,129.869995,87668800,128.52124
"2803",128.009995,129.720001,125.599998,126,103916400,124.691452
"2804",123.760002,126.709999,118.389999,125.860001,158273000,124.552902
"2805",124.940002,125.559998,122.230003,125.349998,111039900,124.048203
"2806",124.68,126.459999,120.540001,120.989998,148199500,119.733475
"2807",122.589996,124.849998,121.199997,121.260002,164560400,120.000671
"2808",123.75,127.93,122.790001,127.790001,116307900,126.462852
"2809",128.410004,128.720001,125.010002,125.120003,102260900,123.82058
"2810",124.809998,125.709999,121.839996,122.059998,112966300,120.792366
"2811",121.75,123.599998,118.620003,120.129997,178155000,118.882408
"2812",120.980003,121.940002,117.57,121.419998,153766600,120.159004
"2813",120.93,121,116.209999,116.360001,154376600,115.15155
"2814",119.029999,122.059998,118.790001,121.089996,129525800,119.832436
"2815",121.690002,122.169998,119.449997,119.980003,111943300,118.733971
"2816",122.540001,123.209999,121.260002,121.959999,103026500,120.69339
"2817",120.400002,121.169998,119.160004,121.029999,88105100,119.773056
"2818",121.410004,124,120.419998,123.989998,92403800,122.702309
"2819",125.699997,127.220001,124.720001,125.57,115227900,124.265915
"2820",124.050003,125.860001,122.339996,124.760002,111932600,123.464325
"2821",122.879997,123.18,120.32,120.529999,121229700,119.278244
"2822",119.900002,121.43,119.68,119.989998,185549500,118.743851
"2823",120.330002,123.870003,120.260002,123.389999,111912300,122.108559
"2824",123.330002,124.239998,122.139999,122.540001,95467100,121.26738
"2825",122.82,122.900002,120.07,120.089996,88530500,118.842819
"2826",119.540001,121.660004,119,120.589996,98844700,119.337616
"2827",120.349998,121.480003,118.919998,121.209999,94071200,119.95118
"2828",121.650002,122.580002,120.730003,121.389999,80819200,120.129318
"2829",120.110001,120.400002,118.860001,119.900002,85671900,118.654793
"2830",121.650002,123.519997,121.150002,122.150002,118323800,120.881432
"2831",123.660004,124.18,122.489998,123,75089100,121.722603
"2832",123.870003,126.160004,123.07,125.900002,88651200,124.592484
"2833",126.5,127.129997,125.650002,126.209999,80171300,124.899269
"2834",125.830002,127.919998,125.139999,127.900002,83466700,126.571716
"2835",128.949997,130.389999,128.520004,130.360001,88844600,129.006165
"2836",129.800003,133.039993,129.470001,133,106686700,131.618744
"2837",132.520004,132.850006,130.630005,131.240005,91420000,129.877014
"2838",132.440002,134.660004,131.929993,134.429993,91266500,133.033905
"2839",134.940002,135,131.660004,132.029999,87222800,130.658798
"2840",133.820007,135,133.639999,134.5,89347100,133.10318
"2841",134.300003,134.669998,133.279999,134.160004,84922400,132.766693
"2842",133.509995,135.470001,133.339996,134.839996,94264200,133.439636
"2843",135.020004,135.529999,131.809998,133.110001,94812300,131.727615
"2844",132.360001,133.75,131.300003,133.5,68847100,132.113541
"2845",133.039993,134.149994,131.410004,131.940002,84566500,130.569763
"2846",132.160004,135.119995,132.160004,134.320007,78657500,132.925049
"2847",134.830002,135.059998,133.559998,134.720001,66905100,133.320892
"2848",135.009995,135.410004,134.110001,134.389999,66015800,132.994293
"2849",134.309998,135.020004,133.080002,133.580002,107760100,132.192719
"2850",136.470001,137.070007,132.449997,133.479996,151101000,132.09375
"2851",131.779999,133.559998,131.070007,131.460007,109839500,130.094757
"2852",132.039993,134.070007,131.830002,132.539993,75135100,131.163513
"2853",131.190002,131.490005,126.699997,127.849998,137564700,126.522224
"2854",129.199997,130.449997,127.970001,128.100006,84000900,126.769638
"2855",127.889999,129.75,127.129997,129.740005,78128300,128.392609
"2856",130.850006,131.259995,129.479996,130.210007,78973300,129.076599
"2857",129.410004,129.539993,126.809998,126.849998,88071200,125.745842
"2858",123.5,126.269997,122.769997,125.910004,126142800,124.814018
"2859",123.400002,124.639999,122.25,122.769997,112172300,121.701355
"2860",124.580002,126.150002,124.260002,124.970001,105861300,123.88221
"2861",126.25,127.889999,125.849998,127.449997,81918000,126.340614
"2862",126.82,126.93,125.169998,126.269997,74244600,125.170883
"2863",126.559998,126.989998,124.779999,124.849998,63342900,123.76326
"2864",123.160004,124.919998,122.860001,124.690002,92612000,123.604637
"2865",125.230003,127.720001,125.099998,127.309998,76857100,126.201828
"2866",127.82,128,125.209999,125.43,79295400,124.338196
"2867",126.010002,127.940002,125.940002,127.099998,63092900,125.99366
"2868",127.82,128.320007,126.32,126.900002,72009500,125.79541
"2869",126.959999,127.389999,126.419998,126.849998,56575900,125.745842
"2870",126.440002,127.639999,125.080002,125.279999,94625600,124.189522
"2871",125.57,125.800003,124.550003,124.610001,71311100,123.525352
"2872",125.080002,125.349998,123.940002,124.279999,67637100,123.198212
"2873",124.279999,125.239998,124.050003,125.059998,59278900,123.971428
"2874",124.68,124.849998,123.129997,123.540001,76229200,122.464653
"2875",124.07,126.160004,123.849998,125.889999,75169300,124.794205
"2876",126.169998,126.32,124.830002,125.900002,71057600,124.804115
"2877",126.599998,128.460007,126.209999,126.739998,74403800,125.63681
"2878",127.209999,127.75,126.519997,127.129997,56877900,126.023399
"2879",127.019997,128.190002,125.940002,126.110001,71186400,125.012283
"2880",126.529999,127.440002,126.099998,127.349998,53522400,126.241486
"2881",127.82,130.539993,127.07,130.479996,96906500,129.344238
"2882",129.940002,130.600006,129.389999,129.639999,62746300,128.511551
"2883",130.369995,130.889999,128.460007,130.149994,91815000,129.01712
"2884",129.800003,132.550003,129.649994,131.789993,96721700,130.642838
"2885",130.710007,131.509995,130.240005,130.460007,108953300,129.324432
"2886",130.300003,132.410004,129.210007,132.300003,79663300,131.148407
